fecha,Chuvia,refacho_max,Temperatura_med
2015-05-27 00:00:00.0,0.0,50.20,17.30
2015-05-28 00:00:00.0,0.0,49.20,16.50
2015-05-29 00:00:00.0,0.0,42.20,15.20
2015-05-30 00:00:00.0,0.0,28.70,16.80
2015-05-31 00:00:00.0,0.0,27.60,14.90
2015-06-01 00:00:00.0,0.0,26.20,16.40
2015-06-02 00:00:00.0,0.0,27.80,16.40
2015-06-03 00:00:00.0,0.0,33.30,18.90
2015-06-04 00:00:00.0,0.0,32.10,20.30
2015-06-05 00:00:00.0,0.0,52.50,16.80
2015-06-06 00:00:00.0,0.0,48.70,18.10
2015-06-07 00:00:00.0,0.0,43.30,22.40
2015-06-08 00:00:00.0,0.0,44.60,21.80
2015-06-09 00:00:00.0,0.4,60.80,17.70
2015-06-10 00:00:00.0,0.0,56.20,15.60
2015-06-11 00:00:00.0,0.0,35.00,14.40
2015-06-12 00:00:00.0,3.9,42.30,12.70
2015-06-13 00:00:00.0,2.5,44.30,13.20
2015-06-14 00:00:00.0,0.6,36.40,14.80
2015-06-15 00:00:00.0,0.0,47.20,15.40
2015-06-16 00:00:00.0,0.0,47.10,15.90
2015-06-17 00:00:00.0,0.0,57.40,18.70
2015-06-18 00:00:00.0,0.0,49.60,21.20
2015-06-19 00:00:00.0,0.0,45.40,20.90
2015-06-20 00:00:00.0,0.0,42.50,22.60
2015-06-21 00:00:00.0,0.0,35.90,24.60
2015-06-22 00:00:00.0,0.0,30.90,19.20
2015-06-23 00:00:00.0,0.0,22.40,16.70
2015-06-24 00:00:00.0,0.0,23.20,18.60
2015-06-25 00:00:00.0,0.0,31.50,18.50
2015-06-26 00:00:00.0,0.0,29.10,19.50
2015-06-27 00:00:00.0,0.0,30.80,20.90
2015-06-28 00:00:00.0,0.0,42.70,20.00
2015-06-29 00:00:00.0,0.0,29.90,23.60
2015-06-30 00:00:00.0,0.0,27.00,20.20
2015-07-01 00:00:00.0,16.8,45.60,18.10
2015-07-02 00:00:00.0,0.0,31.60,17.40
2015-07-03 00:00:00.0,0.8,54.80,17.30
2015-07-04 00:00:00.0,0.6,30.70,19.00
2015-07-05 00:00:00.0,0.0,42.00,18.00
2015-07-06 00:00:00.0,0.0,32.50,19.90
2015-07-07 00:00:00.0,0.0,34.10,18.10
2015-07-08 00:00:00.0,0.0,57.30,18.10
2015-07-09 00:00:00.0,0.0,41.80,23.60
2015-07-10 00:00:00.0,0.0,44.00,18.50
2015-07-11 00:00:00.0,0.3,46.10,18.50
2015-07-12 00:00:00.0,0.0,48.20,19.00
2015-07-13 00:00:00.0,0.0,"-9,999.00",19.80
2015-07-14 00:00:00.0,0.0,"-9,999.00",20.90
2015-07-15 00:00:00.0,0.0,"-9,999.00",21.60
2015-07-16 00:00:00.0,0.0,"-9,999.00",19.50
2015-07-17 00:00:00.0,0.0,"-9,999.00",22.00
2015-07-18 00:00:00.0,0.0,"-9,999.00",18.00
2015-07-19 00:00:00.0,0.0,"-9,999.00",18.80
2015-07-20 00:00:00.0,0.3,"-9,999.00",22.00
2015-07-21 00:00:00.0,0.0,"-9,999.00",21.70
2015-07-22 00:00:00.0,0.0,"-9,999.00",18.90
2015-07-23 00:00:00.0,0.0,"-9,999.00",20.30
2015-07-24 00:00:00.0,2.1,"-9,999.00",17.90
2015-07-25 00:00:00.0,0.0,"-9,999.00",18.30
2015-07-26 00:00:00.0,0.0,"-9,999.00",18.20
2015-07-27 00:00:00.0,0.0,"-9,999.00",19.80
2015-07-28 00:00:00.0,1.5,"-9,999.00",18.40
2015-07-29 00:00:00.0,0.5,"-9,999.00",19.90
2015-07-30 00:00:00.0,0.0,"-9,999.00",18.40
2015-07-31 00:00:00.0,0.0,"-9,999.00",17.30
2015-08-01 00:00:00.0,0.0,"-9,999.00",20.10
2015-08-02 00:00:00.0,0.0,"-9,999.00",18.70
2015-08-03 00:00:00.0,0.8,"-9,999.00",18.50
2015-08-04 00:00:00.0,0.0,"-9,999.00",18.30
2015-08-05 00:00:00.0,0.0,"-9,999.00",16.40
2015-08-06 00:00:00.0,0.0,"-9,999.00",19.00
2015-08-07 00:00:00.0,0.8,"-9,999.00",16.50
2015-08-08 00:00:00.0,0.0,"-9,999.00",16.40
2015-08-09 00:00:00.0,0.0,"-9,999.00",20.30
2015-08-10 00:00:00.0,0.0,"-9,999.00",20.50
2015-08-11 00:00:00.0,0.0,"-9,999.00",20.70
2015-08-12 00:00:00.0,3.6,"-9,999.00",17.50
2015-08-13 00:00:00.0,13.5,"-9,999.00",15.00
2015-08-14 00:00:00.0,0.4,26.90,15.10
2015-08-15 00:00:00.0,1.7,26.50,16.70
2015-08-16 00:00:00.0,0.3,25.80,16.90
2015-08-17 00:00:00.0,0.0,38.20,18.60
2015-08-18 00:00:00.0,0.0,55.30,18.30
2015-08-19 00:00:00.0,0.0,43.80,19.00
2015-08-20 00:00:00.0,0.0,31.90,20.80
2015-08-21 00:00:00.0,0.0,32.10,20.50
2015-08-22 00:00:00.0,7.9,53.00,15.80
2015-08-23 00:00:00.0,12.1,75.90,14.60
2015-08-24 00:00:00.0,0.0,40.30,15.60
2015-08-25 00:00:00.0,1.1,43.70,16.80
2015-08-26 00:00:00.0,29.9,61.10,18.00
2015-08-27 00:00:00.0,33.9,72.20,19.30
2015-08-28 00:00:00.0,27.2,39.80,19.50
2015-08-29 00:00:00.0,0.0,39.50,21.20
2015-08-30 00:00:00.0,0.0,32.10,22.30
2015-08-31 00:00:00.0,2.6,35.40,17.90
2015-09-01 00:00:00.0,0.0,46.20,16.90
2015-09-02 00:00:00.0,0.0,48.60,15.90
2015-09-03 00:00:00.0,0.0,47.30,15.10
2015-09-04 00:00:00.0,0.0,45.80,15.00
2015-09-05 00:00:00.0,0.0,39.90,16.40
2015-09-06 00:00:00.0,0.0,31.80,18.10
2015-09-07 00:00:00.0,0.0,33.80,19.90
2015-09-08 00:00:00.0,0.0,31.80,18.00
2015-09-09 00:00:00.0,0.0,37.50,15.80
2015-09-10 00:00:00.0,0.0,23.60,16.50
2015-09-11 00:00:00.0,0.0,28.70,14.60
2015-09-12 00:00:00.0,5.4,40.10,15.10
2015-09-13 00:00:00.0,11.0,52.20,14.90
2015-09-14 00:00:00.0,1.1,38.40,14.00
2015-09-15 00:00:00.0,40.6,75.00,16.20
2015-09-16 00:00:00.0,13.4,90.00,13.90
2015-09-17 00:00:00.0,4.6,28.20,13.20
2015-09-18 00:00:00.0,0.0,29.60,13.00
2015-09-19 00:00:00.0,0.0,31.10,15.50
2015-09-20 00:00:00.0,0.0,25.30,17.50
2015-09-21 00:00:00.0,0.0,29.40,14.80
2015-09-22 00:00:00.0,0.0,28.70,13.80
2015-09-23 00:00:00.0,0.0,40.60,15.30
2015-09-24 00:00:00.0,0.0,34.80,17.10
2015-09-25 00:00:00.0,0.0,26.60,18.70
2015-09-26 00:00:00.0,0.0,22.00,18.90
2015-09-27 00:00:00.0,0.0,35.60,17.70
2015-09-28 00:00:00.0,0.0,32.80,18.60
2015-09-29 00:00:00.0,0.0,28.30,18.00
2015-09-30 00:00:00.0,0.0,31.10,14.10
2015-10-01 00:00:00.0,0.0,27.80,15.30
2015-10-02 00:00:00.0,0.0,29.60,12.60
2015-10-03 00:00:00.0,0.0,22.60,11.40
2015-10-04 00:00:00.0,37.3,100.50,17.60
2015-10-05 00:00:00.0,51.4,87.00,17.50
2015-10-06 00:00:00.0,6.7,53.80,14.40
2015-10-07 00:00:00.0,0.0,20.60,13.30
2015-10-08 00:00:00.0,0.0,26.80,13.70
2015-10-09 00:00:00.0,0.0,29.60,15.30
2015-10-10 00:00:00.0,4.7,37.40,15.90
2015-10-11 00:00:00.0,7.0,39.90,17.10
2015-10-12 00:00:00.0,2.3,63.10,15.00
2015-10-13 00:00:00.0,0.0,47.10,14.00
2015-10-14 00:00:00.0,0.0,34.50,13.10
2015-10-15 00:00:00.0,0.0,25.30,13.00
2015-10-16 00:00:00.0,0.0,26.30,14.20
2015-10-17 00:00:00.0,1.0,58.30,18.40
2015-10-18 00:00:00.0,1.8,28.70,15.50
2015-10-19 00:00:00.0,6.1,60.00,14.00
2015-10-20 00:00:00.0,0.0,72.40,14.40
2015-10-21 00:00:00.0,0.0,46.30,13.50
2015-10-22 00:00:00.0,0.0,34.30,14.00
2015-10-23 00:00:00.0,0.0,38.70,15.10
2015-10-24 00:00:00.0,3.9,41.10,14.60
2015-10-25 00:00:00.0,0.0,32.20,15.40
2015-10-26 00:00:00.0,13.5,54.40,13.70
2015-10-27 00:00:00.0,19.9,59.00,10.60
2015-10-28 00:00:00.0,15.2,57.90,12.60
2015-10-29 00:00:00.0,26.8,71.40,16.20
2015-10-30 00:00:00.0,0.0,53.20,16.90
2015-10-31 00:00:00.0,0.7,66.20,14.70
2015-11-01 00:00:00.0,0.0,39.20,14.60
2015-11-02 00:00:00.0,0.9,27.20,15.70
2015-11-03 00:00:00.0,0.8,36.30,14.00
2015-11-04 00:00:00.0,3.8,44.50,15.10
2015-11-05 00:00:00.0,20.5,52.70,16.40
2015-11-06 00:00:00.0,0.0,48.10,17.30
2015-11-07 00:00:00.0,0.0,36.80,17.40
2015-11-08 00:00:00.0,0.0,45.90,16.70
2015-11-09 00:00:00.0,0.0,22.00,16.60
2015-11-10 00:00:00.0,0.0,25.10,14.40
2015-11-11 00:00:00.0,0.0,25.50,13.90
2015-11-12 00:00:00.0,0.0,20.10,12.70
2015-11-13 00:00:00.0,0.0,35.80,13.30
2015-11-14 00:00:00.0,0.0,26.70,13.00
2015-11-15 00:00:00.0,0.0,25.40,12.40
2015-11-16 00:00:00.0,0.0,32.60,14.10
2015-11-17 00:00:00.0,0.0,37.70,14.40
2015-11-18 00:00:00.0,0.3,25.30,14.80
2015-11-19 00:00:00.0,0.0,20.00,14.70
2015-11-20 00:00:00.0,1.4,47.40,13.90
2015-11-21 00:00:00.0,5.5,59.20,9.30
2015-11-22 00:00:00.0,7.3,45.00,7.60
2015-11-23 00:00:00.0,0.0,27.10,7.70
2015-11-24 00:00:00.0,1.3,15.50,8.50
2015-11-25 00:00:00.0,0.0,31.00,10.10
2015-11-26 00:00:00.0,0.7,27.10,10.90
2015-11-27 00:00:00.0,0.7,46.10,11.80
2015-11-28 00:00:00.0,0.0,45.60,8.90
2015-11-29 00:00:00.0,0.0,24.30,7.20
2015-11-30 00:00:00.0,0.0,23.30,6.20
2015-12-01 00:00:00.0,0.0,20.00,7.80
2015-12-02 00:00:00.0,0.0,25.80,11.00
2015-12-03 00:00:00.0,4.9,54.80,13.20
2015-12-04 00:00:00.0,0.0,32.50,11.60
2015-12-05 00:00:00.0,0.0,19.80,10.80
2015-12-06 00:00:00.0,0.0,36.60,12.20
2015-12-07 00:00:00.0,10.0,62.40,12.70
2015-12-08 00:00:00.0,1.2,38.90,11.40
2015-12-09 00:00:00.0,0.0,28.50,8.70
2015-12-10 00:00:00.0,0.0,21.10,8.30
2015-12-11 00:00:00.0,0.0,24.70,6.20
2015-12-12 00:00:00.0,0.0,18.50,7.50
2015-12-13 00:00:00.0,11.2,48.20,10.30
2015-12-14 00:00:00.0,19.7,57.40,14.30
2015-12-15 00:00:00.0,16.7,63.90,15.10
2015-12-16 00:00:00.0,0.3,35.00,16.40
2015-12-17 00:00:00.0,15.3,52.30,15.50
2015-12-18 00:00:00.0,4.4,51.90,15.30
2015-12-19 00:00:00.0,19.9,88.40,14.70
2015-12-20 00:00:00.0,4.1,42.50,10.60
2015-12-21 00:00:00.0,0.0,45.00,11.10
2015-12-22 00:00:00.0,4.5,51.30,11.10
2015-12-23 00:00:00.0,7.5,37.80,10.90
2015-12-24 00:00:00.0,1.2,50.10,12.30
2015-12-25 00:00:00.0,0.0,48.50,13.60
2015-12-26 00:00:00.0,0.0,40.70,12.50
2015-12-27 00:00:00.0,0.0,54.90,13.00
2015-12-28 00:00:00.0,22.3,81.60,12.30
2015-12-29 00:00:00.0,0.0,64.90,11.90
2015-12-30 00:00:00.0,21.5,88.90,12.10
2015-12-31 00:00:00.0,3.4,36.20,8.80
2016-01-01 00:00:00.0,18.0,68.40,10.50
2016-01-02 00:00:00.0,2.4,47.50,8.90
2016-01-03 00:00:00.0,34.2,79.20,12.20
2016-01-04 00:00:00.0,21.7,42.60,9.20
2016-01-05 00:00:00.0,10.4,48.90,5.90
2016-01-06 00:00:00.0,13.2,68.80,9.30
2016-01-07 00:00:00.0,72.0,88.10,13.70
2016-01-08 00:00:00.0,44.5,104.50,10.80
2016-01-09 00:00:00.0,23.6,85.60,10.40
2016-01-10 00:00:00.0,28.4,78.40,9.40
2016-01-11 00:00:00.0,5.9,62.40,8.30
2016-01-12 00:00:00.0,3.8,40.50,6.80
2016-01-13 00:00:00.0,25.2,77.50,8.60
2016-01-14 00:00:00.0,19.1,68.10,9.20
2016-01-15 00:00:00.0,0.0,46.40,6.10
2016-01-16 00:00:00.0,0.0,27.00,6.20
2016-01-17 00:00:00.0,6.2,43.30,7.10
2016-01-18 00:00:00.0,2.0,33.90,8.20
2016-01-19 00:00:00.0,0.0,26.70,8.30
2016-01-20 00:00:00.0,0.0,31.80,10.10
2016-01-21 00:00:00.0,4.2,34.10,12.40
2016-01-22 00:00:00.0,4.1,47.30,14.20
2016-01-23 00:00:00.0,0.3,34.60,14.60
2016-01-24 00:00:00.0,0.0,51.70,15.10
2016-01-25 00:00:00.0,9.1,54.90,12.20
2016-01-26 00:00:00.0,0.0,42.00,8.80
2016-01-27 00:00:00.0,11.0,55.90,11.30
2016-01-28 00:00:00.0,13.7,44.00,8.50
2016-01-29 00:00:00.0,0.0,23.20,7.10
2016-01-30 00:00:00.0,2.6,49.90,9.10
2016-01-31 00:00:00.0,1.3,42.60,11.80
2016-02-01 00:00:00.0,0.2,13.90,11.10
2016-02-02 00:00:00.0,0.0,35.40,10.90
2016-02-03 00:00:00.0,0.0,42.20,8.50
2016-02-04 00:00:00.0,0.0,34.00,8.60
2016-02-05 00:00:00.0,0.0,36.80,8.10
2016-02-06 00:00:00.0,33.2,97.70,9.00
2016-02-07 00:00:00.0,3.9,55.40,7.90
2016-02-08 00:00:00.0,8.4,61.50,11.90
2016-02-09 00:00:00.0,33.9,83.90,11.10
2016-02-10 00:00:00.0,18.6,59.30,11.60
2016-02-11 00:00:00.0,12.3,50.90,11.10
2016-02-12 00:00:00.0,24.9,50.50,13.10
2016-02-13 00:00:00.0,13.0,76.30,12.20
2016-02-14 00:00:00.0,19.4,92.80,7.00
2016-02-15 00:00:00.0,3.4,73.50,6.90
2016-02-16 00:00:00.0,0.0,37.60,6.00
2016-02-17 00:00:00.0,9.3,33.70,4.80
2016-02-18 00:00:00.0,9.6,46.70,4.40
2016-02-19 00:00:00.0,0.0,17.40,5.30
2016-02-20 00:00:00.0,0.0,39.80,10.50
2016-02-21 00:00:00.0,0.0,27.50,11.90
2016-02-22 00:00:00.0,1.4,24.10,8.80
2016-02-23 00:00:00.0,0.5,40.50,9.90
2016-02-24 00:00:00.0,15.5,37.40,9.10
2016-02-25 00:00:00.0,1.5,28.50,8.90
2016-02-26 00:00:00.0,20.0,61.60,6.90
2016-02-27 00:00:00.0,30.2,64.50,4.20
2016-02-28 00:00:00.0,6.4,52.50,6.60
2016-02-29 00:00:00.0,0.0,46.70,7.60
2016-03-01 00:00:00.0,0.0,28.60,8.20
2016-03-02 00:00:00.0,2.3,35.40,10.00
2016-03-03 00:00:00.0,0.0,31.10,8.90
2016-03-04 00:00:00.0,5.7,73.40,8.30
2016-03-05 00:00:00.0,10.1,65.60,6.00
2016-03-06 00:00:00.0,6.1,39.50,6.80
2016-03-07 00:00:00.0,8.7,56.80,7.20
2016-03-08 00:00:00.0,0.8,23.50,8.00
2016-03-09 00:00:00.0,8.6,44.50,9.30
2016-03-10 00:00:00.0,0.0,54.60,9.00
2016-03-11 00:00:00.0,0.0,49.60,9.30
2016-03-12 00:00:00.0,0.0,37.50,8.70
2016-03-13 00:00:00.0,0.0,42.80,10.10
2016-03-14 00:00:00.0,0.0,40.10,9.70
2016-03-15 00:00:00.0,0.0,30.60,10.00
2016-03-16 00:00:00.0,0.0,32.40,8.90
2016-03-17 00:00:00.0,0.0,27.50,8.40
2016-03-18 00:00:00.0,10.0,25.10,7.50
2016-03-19 00:00:00.0,4.8,26.70,9.70
2016-03-20 00:00:00.0,1.9,46.30,8.50
2016-03-21 00:00:00.0,0.0,52.60,10.60
2016-03-22 00:00:00.0,0.0,44.20,9.80
2016-03-23 00:00:00.0,0.0,51.60,8.70
2016-03-24 00:00:00.0,0.0,30.50,9.50
2016-03-25 00:00:00.0,12.7,49.00,10.50
2016-03-26 00:00:00.0,22.4,81.50,11.20
2016-03-27 00:00:00.0,21.9,85.10,9.40
2016-03-28 00:00:00.0,18.7,67.80,12.20
2016-03-29 00:00:00.0,22.3,70.10,12.10
2016-03-30 00:00:00.0,37.5,62.10,7.70
2016-03-31 00:00:00.0,3.0,54.50,7.40
2016-04-01 00:00:00.0,0.0,21.20,8.10
2016-04-02 00:00:00.0,13.2,72.90,9.00
2016-04-03 00:00:00.0,16.6,85.90,8.30
2016-04-04 00:00:00.0,4.0,37.00,8.70
2016-04-05 00:00:00.0,0.0,31.60,10.20
2016-04-06 00:00:00.0,0.0,41.40,10.40
2016-04-07 00:00:00.0,0.0,43.20,9.40
2016-04-08 00:00:00.0,0.3,26.60,9.00
2016-04-09 00:00:00.0,8.4,54.20,9.00
2016-04-10 00:00:00.0,33.8,71.90,6.30
2016-04-11 00:00:00.0,14.7,65.00,6.40
2016-04-12 00:00:00.0,7.4,97.30,9.40
2016-04-13 00:00:00.0,13.5,71.30,10.30
2016-04-14 00:00:00.0,11.7,77.50,11.70
2016-04-15 00:00:00.0,12.6,53.80,10.70
2016-04-16 00:00:00.0,36.6,45.10,10.00
2016-04-17 00:00:00.0,0.0,32.60,10.40
2016-04-18 00:00:00.0,0.0,33.60,12.60
2016-04-19 00:00:00.0,5.0,40.60,14.90
2016-04-20 00:00:00.0,0.0,36.80,13.40
2016-04-21 00:00:00.0,0.5,51.40,12.90
2016-04-22 00:00:00.0,1.0,33.60,12.30
2016-04-23 00:00:00.0,5.9,35.30,12.30
2016-04-24 00:00:00.0,0.0,40.70,12.00
2016-04-25 00:00:00.0,0.0,37.20,12.70
2016-04-26 00:00:00.0,0.0,38.80,10.80
2016-04-27 00:00:00.0,0.0,40.70,10.50
2016-04-28 00:00:00.0,0.0,55.00,10.50
2016-04-29 00:00:00.0,0.0,53.20,10.10
2016-04-30 00:00:00.0,0.0,50.80,10.30
2016-05-01 00:00:00.0,0.0,39.30,11.90
2016-05-02 00:00:00.0,0.0,46.20,13.30
2016-05-03 00:00:00.0,0.0,37.60,16.30
2016-05-04 00:00:00.0,0.0,30.00,20.40
2016-05-05 00:00:00.0,1.3,26.40,15.40
2016-05-06 00:00:00.0,18.1,35.50,13.50
2016-05-07 00:00:00.0,18.8,44.80,11.70
2016-05-08 00:00:00.0,7.3,63.80,12.20
2016-05-09 00:00:00.0,15.6,58.20,12.30
2016-05-10 00:00:00.0,8.3,46.10,11.30
2016-05-11 00:00:00.0,4.9,37.30,11.90
2016-05-12 00:00:00.0,9.9,33.90,12.10
2016-05-13 00:00:00.0,4.2,23.70,11.70
2016-05-14 00:00:00.0,2.4,18.60,12.50
2016-05-15 00:00:00.0,0.0,35.10,14.40
2016-05-16 00:00:00.0,0.0,35.40,14.40
2016-05-17 00:00:00.0,0.0,36.00,14.10
2016-05-18 00:00:00.0,0.0,27.30,13.10
2016-05-19 00:00:00.0,1.3,24.30,15.50
2016-05-20 00:00:00.0,0.0,26.50,16.70
2016-05-21 00:00:00.0,23.7,52.70,13.40
2016-05-22 00:00:00.0,0.0,35.10,12.60
2016-05-23 00:00:00.0,0.0,22.40,14.70
2016-05-24 00:00:00.0,7.8,43.50,13.80
2016-05-25 00:00:00.0,6.9,47.30,13.50
2016-05-26 00:00:00.0,0.0,34.90,13.80
2016-05-27 00:00:00.0,2.7,49.70,14.40
2016-05-28 00:00:00.0,31.0,52.20,14.10
2016-05-29 00:00:00.0,1.9,45.40,14.20
2016-05-30 00:00:00.0,10.1,26.00,13.90
2016-05-31 00:00:00.0,0.0,41.70,15.40
2016-06-01 00:00:00.0,0.0,42.50,16.80
2016-06-02 00:00:00.0,0.0,35.30,18.20
2016-06-03 00:00:00.0,0.0,37.40,16.10
2016-06-04 00:00:00.0,0.0,22.60,16.30
2016-06-05 00:00:00.0,0.0,24.10,16.30
2016-06-06 00:00:00.0,2.1,33.40,17.40
2016-06-07 00:00:00.0,0.0,24.40,19.60
2016-06-08 00:00:00.0,0.0,27.90,19.50
2016-06-09 00:00:00.0,3.0,22.70,18.20
2016-06-10 00:00:00.0,0.0,30.30,15.90
2016-06-11 00:00:00.0,0.0,35.30,15.50
2016-06-12 00:00:00.0,0.9,39.90,16.80
2016-06-13 00:00:00.0,0.4,36.90,17.30
2016-06-14 00:00:00.0,5.5,49.20,14.80
2016-06-15 00:00:00.0,16.6,36.50,12.50
2016-06-16 00:00:00.0,3.9,41.80,14.10
2016-06-17 00:00:00.0,1.9,37.20,14.10
2016-06-18 00:00:00.0,0.0,34.50,15.20
2016-06-19 00:00:00.0,0.0,41.00,16.80
2016-06-20 00:00:00.0,0.0,32.30,19.30
2016-06-21 00:00:00.0,0.0,35.60,21.20
2016-06-22 00:00:00.0,0.0,32.60,19.80
2016-06-23 00:00:00.0,0.0,27.30,18.70
2016-06-24 00:00:00.0,0.0,54.50,17.40
2016-06-25 00:00:00.0,0.0,58.30,16.10
2016-06-26 00:00:00.0,0.0,60.20,16.60
2016-06-27 00:00:00.0,0.0,48.30,17.70
2016-06-28 00:00:00.0,0.0,38.80,16.90
2016-06-29 00:00:00.0,0.0,31.40,18.80
2016-06-30 00:00:00.0,0.0,29.70,17.60
2016-07-01 00:00:00.0,0.0,29.30,17.40
2016-07-02 00:00:00.0,0.0,45.10,17.50
2016-07-03 00:00:00.0,0.0,44.70,18.90
2016-07-04 00:00:00.0,0.0,49.80,19.90
2016-07-05 00:00:00.0,0.0,50.20,19.80
2016-07-06 00:00:00.0,0.0,38.10,22.30
2016-07-07 00:00:00.0,0.0,34.00,22.70
2016-07-08 00:00:00.0,0.0,36.90,20.60
2016-07-09 00:00:00.0,0.0,29.10,21.40
2016-07-10 00:00:00.0,0.0,27.60,19.40
2016-07-11 00:00:00.0,0.0,31.10,17.40
2016-07-12 00:00:00.0,0.0,40.80,16.20
2016-07-13 00:00:00.0,0.0,45.40,16.30
2016-07-14 00:00:00.0,0.0,45.20,19.10
2016-07-15 00:00:00.0,0.0,35.90,22.30
2016-07-16 00:00:00.0,0.0,31.30,25.50
2016-07-17 00:00:00.0,0.0,24.40,26.70
2016-07-18 00:00:00.0,0.0,26.00,25.90
2016-07-19 00:00:00.0,0.0,33.80,19.10
2016-07-20 00:00:00.0,0.0,24.90,19.20
2016-07-21 00:00:00.0,0.0,31.60,19.10
2016-07-22 00:00:00.0,1.2,56.80,18.90
2016-07-23 00:00:00.0,0.0,44.70,19.90
2016-07-24 00:00:00.0,0.0,42.60,21.20
2016-07-25 00:00:00.0,0.0,49.00,20.90
2016-07-26 00:00:00.0,0.0,55.60,21.10
2016-07-27 00:00:00.0,0.0,54.80,20.00
2016-07-28 00:00:00.0,0.0,47.50,20.80
2016-07-29 00:00:00.0,0.0,45.50,19.90
2016-07-30 00:00:00.0,0.0,39.20,19.50
2016-07-31 00:00:00.0,0.0,43.60,19.00
2016-08-01 00:00:00.0,0.0,45.10,18.50
2016-08-02 00:00:00.0,0.0,37.30,20.20
2016-08-03 00:00:00.0,0.0,32.60,21.40
2016-08-04 00:00:00.0,3.2,37.10,19.00
2016-08-05 00:00:00.0,0.0,42.70,19.80
2016-08-06 00:00:00.0,0.0,42.00,23.40
2016-08-07 00:00:00.0,0.0,44.80,24.60
2016-08-08 00:00:00.0,0.0,45.10,22.80
2016-08-09 00:00:00.0,0.0,72.40,19.50
2016-08-10 00:00:00.0,0.0,74.20,18.40
2016-08-11 00:00:00.0,0.0,39.40,20.40
2016-08-12 00:00:00.0,0.0,30.10,23.00
2016-08-13 00:00:00.0,0.0,25.90,21.10
2016-08-14 00:00:00.0,0.0,27.90,21.70
2016-08-15 00:00:00.0,0.0,28.10,19.10
2016-08-16 00:00:00.0,0.0,31.10,18.70
2016-08-17 00:00:00.0,0.6,32.30,18.50
2016-08-18 00:00:00.0,0.0,32.10,18.80
2016-08-19 00:00:00.0,6.8,32.10,18.80
2016-08-20 00:00:00.0,0.0,32.00,17.00
2016-08-21 00:00:00.0,0.0,34.10,19.70
2016-08-22 00:00:00.0,0.0,27.70,25.20
2016-08-23 00:00:00.0,0.0,40.40,21.50
2016-08-24 00:00:00.0,1.9,38.10,21.10
2016-08-25 00:00:00.0,0.0,36.80,19.50
2016-08-26 00:00:00.0,0.0,44.20,22.40
2016-08-27 00:00:00.0,0.0,31.40,21.20
2016-08-28 00:00:00.0,0.0,33.80,18.90
2016-08-29 00:00:00.0,0.0,50.80,18.40
2016-08-30 00:00:00.0,0.0,38.10,20.50
2016-08-31 00:00:00.0,0.0,44.80,19.40
2016-09-01 00:00:00.0,0.0,32.90,22.00
2016-09-02 00:00:00.0,0.0,40.40,21.40
2016-09-03 00:00:00.0,0.0,28.70,22.80
2016-09-04 00:00:00.0,0.0,24.20,21.30
2016-09-05 00:00:00.0,0.0,31.50,21.90
2016-09-06 00:00:00.0,0.0,34.10,25.90
2016-09-07 00:00:00.0,0.0,39.90,19.90
2016-09-08 00:00:00.0,0.0,28.20,17.30
2016-09-09 00:00:00.0,0.0,30.00,17.80
2016-09-10 00:00:00.0,0.0,21.90,18.50
2016-09-11 00:00:00.0,0.0,25.60,20.60
2016-09-12 00:00:00.0,13.9,60.50,18.60
2016-09-13 00:00:00.0,36.8,46.80,15.80
2016-09-14 00:00:00.0,0.7,39.50,13.10
2016-09-15 00:00:00.0,0.7,35.40,15.50
2016-09-16 00:00:00.0,1.1,42.90,15.20
2016-09-17 00:00:00.0,0.0,44.80,15.50
2016-09-18 00:00:00.0,0.0,37.90,16.10
2016-09-19 00:00:00.0,0.0,41.50,16.50
2016-09-20 00:00:00.0,0.0,47.60,16.40
2016-09-21 00:00:00.0,0.0,34.30,15.10
2016-09-22 00:00:00.0,0.0,22.60,16.70
2016-09-23 00:00:00.0,0.0,23.10,17.70
2016-09-24 00:00:00.0,10.2,49.00,16.40
2016-09-25 00:00:00.0,0.0,31.00,15.50
2016-09-26 00:00:00.0,0.0,22.40,15.40
2016-09-27 00:00:00.0,0.0,34.30,17.90
2016-09-28 00:00:00.0,0.0,30.00,19.80
2016-09-29 00:00:00.0,0.0,38.50,19.60
2016-09-30 00:00:00.0,0.0,27.20,14.90
2016-10-01 00:00:00.0,0.0,20.10,13.00
2016-10-02 00:00:00.0,0.0,25.10,13.90
2016-10-03 00:00:00.0,0.0,26.90,14.90
2016-10-04 00:00:00.0,0.8,36.40,13.40
2016-10-05 00:00:00.0,0.0,34.20,13.40
2016-10-06 00:00:00.0,0.0,30.70,16.10
2016-10-07 00:00:00.0,0.0,23.50,14.60
2016-10-08 00:00:00.0,0.0,40.90,15.20
2016-10-09 00:00:00.0,0.0,44.50,15.30
2016-10-10 00:00:00.0,0.0,29.70,15.10
2016-10-11 00:00:00.0,5.3,38.80,13.80
2016-10-12 00:00:00.0,30.8,41.10,15.00
2016-10-13 00:00:00.0,3.2,43.10,12.90
2016-10-14 00:00:00.0,1.4,44.80,11.50
2016-10-15 00:00:00.0,12.4,51.70,13.10
2016-10-16 00:00:00.0,8.9,30.90,14.70
2016-10-17 00:00:00.0,9.1,29.20,14.80
2016-10-18 00:00:00.0,0.0,28.80,15.30
2016-10-19 00:00:00.0,0.0,35.40,15.70
